Index,URL,Type,Name,Description,Street Address,City,Region,Postal Code,Country,Telephone,Website,Google Maps URL,
573,https://www.discoverpuertorico.com/profile/azukar-y-mas/7214,Restaurant/bar,Azúkar y Mas,"Azúkar combines several services in one place!! We are a pastry shop, coffee shop, ice cream shop, brunch until 5:00 pm. Azúkar is designed so that you can celebrate your birthday with a delicious cake to go, visit us as a family for Brunch and learn how to prepare pastries or desserts, if we are also a school.", PR-144,Jayuya,Central Mountains,664,USA,(787) 828-3647,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJeU5tWkEoA4wRdkO27YOl3cw&query=18.2187306000,-66.5913131000",
574,https://www.discoverpuertorico.com/profile/meatball-company/7243,Restaurant/bar,The Meatball Company,This is the place for any meatball lover. The Meatball Company is one of the few places specializing in meatballs in the area. Try their delicious chicken carbonara sauce or the specialty sliders.,1006 Ave. Juan Ponce de León,San Juan,Metro,907,USA,(787) 398-3305,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJz8JmTYFoA4wRqik8UNdNdT8&query=18.4531301000,-66.0785077000",
575,https://www.discoverpuertorico.com/profile/los-chamos-arepas-venezolanas/7246,Restaurant/bar,Los Chamos Arepas Venezolanas,"Los Chamos is a small shack devoted to Venezuelan stuffed arepas a few steps away from the Isla Verde Beach. Here you can try the delicious arepa mixta (which is an arepa stuffed with chicken, beef, and cheese) for just $5 and down it with an ice-cold beer. They also serve cachapas, tequeños and empanadas late at night (and are open 24 hours on weekends), so you're covered if you get those Venezuelan food cravings at 4 AM. Come and take a break at Los Chamos!",1058-1060 Ave. Isla Verde,Carolina,Metro,979,USA,(787) 629-8538,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJNzM80uZlA4wRKDan2QM1mZM&query=18.4420746000,-66.0161160000",
576,https://www.discoverpuertorico.com/profile/sandras-point/7262,Restaurant/bar,Sandra's Point,"Sandra's Point is a beachside food stand that sells hamburgers, hot dogs, seafood, turnovers and the best skewers in town! Enjoy the Isla Verde beach with fresh coconut water (or maybe a cold piña colada inside a pineapple) and have some fun in the sun!",12 Cll. Gardenia,Carolina,Metro,979,USA,(787) 608-1944,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJzQJHnNxlA4wRpms27cX46SE&query=18.4455488000,-66.0168625000",
577,https://www.discoverpuertorico.com/profile/cafeteria-lolys/7267,Restaurant/bar,Cafetería Loly's,It's 12:00 o'clock and you're looking for a hefty lunch? Destroy your hunger with a heavy plate of rice and beans with a side of grilled chicken at Cafeteria Loly's.,Cll. 4,Añasco,West,610,USA,(787) 617-368,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJNSgEFFewAowR9URhdXlYo50&query=18.2828469000,-67.1462524000",
578,https://www.discoverpuertorico.com/profile/tuk-tuk/7292,Restaurant/bar,Tuk Tuk,"This Food Truck does not have a stationary location, it moves around from restaurant to restaurant so follow them on social media to see what they're up to.", PR-110,Aguadilla,West,690,USA,,https://www.tuk-tukpr.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJJyl3qg6WAowRO_NEbeQC2iw&query=18.5068853000,-67.1064621000",
579,https://www.discoverpuertorico.com/profile/dr-bizarro/7295,Restaurant/bar,Dr. Bizarro,"At Dr. Bizarro you’ll find drinks inspired by popular culture, that is, movies, comics and television series. The Dr. Bizarro food truck is currently located in Miramar Foodtruck Park and our goal is to open new locations soon. In our menu, will surprise you with the many varieties and creations from our laboratory. First, you choose if you want a bubble tea with ice only, with ice and milk, granita: milkshake with water or milkshake: milkshake with milk. Then, you choose the flavor ... And finally, you select the topping of tour liking (like cotton candy!)",1006 Ave. Ponce de León,San Juan,Metro,907,USA,(787) 321-3005,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJKSRt7VSXAowRUFtk9D1QN6Y&query=18.4531301000,-66.0785077000",
580,https://www.discoverpuertorico.com/profile/miramar-food-truck-park/7310,Restaurant/bar,Miramar Food Truck Park,"Located in the Miramar neighborhood of San Juan, this food truck is an exciting spot to try out a diversity of foods. From dumplings filled with fresh Puerto Rican ingredients to a food truck specializing in roasted meats, the Miramar Food Truck Park is a must-stop when in San Juan.",1006 Avenida Juan Ponce de León,San Juan,Metro,908,USA,(787) 398-3305,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJz8JmTYFoA4wRqik8UNdNdT8&query=18.4530040000,-66.0784930000",
581,https://www.discoverpuertorico.com/profile/smoky-joe-caribbean-grill/7314,Restaurant/bar,Smoky Joe Caribbean Grill,"This contemporary restaurant located in front of one of the most beautiful beaches of Puerto Rico, has the best cuts of angus meats and seafood in the east region. Smoky Joe Caribbean Grill combines the traditional with the new, offering delicious creative Puerto Rican cuisine with an American BBQ twist. Everything starts with open fires fueled by aromatic cherry & hickory wood and charcoal for slow-smoked cooking. Specialties include smoked ribs, pulled pork, smoked chicken, ribeye cowboy, seafood and more.",Carr. 3,Luquillo,East,773,USA,(787) 500-7777,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJg9qOx3OZBIwRzeczO_1cyjY&query=18.3725303000,-65.7166717000",
582,https://www.discoverpuertorico.com/profile/el-panino/7340,Restaurant/bar,El Panino,"Don’t let the “food truck” fool you! El Panino is ran by super friendly Chef Carlos Villa. He will whip up something special for you using only the highest quality meats, cheeses and vegetables in unique combinations at any time of the day. This amazing food truck can be described as creative, delicious, distinct and varied – Great for any meal of the day!", PR-250,Culebra,Culebra & Vieques,775,USA,(787) 501-1441,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJFxI2g5HoBIwR8DI2sU2wAyo&query=18.3071889000,-65.3023266000",
583,https://www.discoverpuertorico.com/profile/el-churry-isla-verde/7356,Restaurant/bar,El Churry Isla Verde,"El Churry is the go-to place for a late night Tripleta, scrumptious chicken or pork sandwich. These subs are a local favorite and perfect after a night out with friends!",23 Cll. Júpiter,San Juan,Metro,913,USA,(787) 525-2552,http://www.elchurry.com/localidades,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJKWvQYPplA4wRi6J7j_Ixths&query=18.4488343000,-66.0373861000",
584,https://www.discoverpuertorico.com/profile/chef-burger/7362,Restaurant/bar,Chef Burger,"Innovative creativity in homemade hamburgers, offering a variety of flavors with fresh products of the highest quality.", PR-584,Juana Díaz,South,795,USA,(787) 449-1047,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ4WwEa0XTHIwR8HpB0WSDb3M&query=18.0446309000,-66.5097144000",
585,https://www.discoverpuertorico.com/profile/js-burger/7368,Restaurant/bar,J's Burger,"""Specialized in artisanal hamburgers and fillings with a variety of sandwiches, nachos, and natural juices.""-J's Burger", Carr. 2,Camuy,West,627,USA,(787) 376-1277,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJP-Bbl2PpAowR69g9_t4G_yM&query=18.4738325000,-66.8689116000",
586,https://www.discoverpuertorico.com/profile/delmaris-quick-lunch/7385,Restaurant/bar,Delmaris Quick Lunch,This food truck has delicious Caribbean food with quick and fast service., PR-402,Añasco,West,610,USA,787-593-5179,,"https://www.google.com/maps/search/?api=1&query=18.2805351000,-67.1457016000",
587,https://www.discoverpuertorico.com/profile/la-chancleta-de-maiz/7390,Restaurant/bar,La Chancleta de Maíz,La Chancleta de Maíz arrived to change your option at lunchtime. A 100% Boricuan-Style Mexican fusion adjusted to your palate creating our exclusive recipes with hot sauce and pico de gallo varieties.,22 Ave. Estación,Isabela,West,662,USA,(787) 830-9200,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ17jTScW_AowRGE2jOIhs8ks&query=18.5003987000,-67.0260043000",
588,https://www.discoverpuertorico.com/profile/platanealo/7391,Restaurant/bar,Platanealo,"All the dishes served in Platanealo are made of platano. The moment you arrive at the restaurant, you can see the mountains of Corozal and its surroundings. To place an order or for more information, call: (787) 479-9216.", PR-5568,Corozal,Central Mountains,783,USA,(787) 479-9216,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJh2mQYGw8A4wR4mEAihLny9E&query=18.3139880000,-66.3434129000",
589,https://www.discoverpuertorico.com/profile/la-guarapera/7395,Restaurant/bar,La Guarapera,"All our products will fill you with natural energy. El Guarapo began to take over the island in 2014, when Alex and Glenys, the minds and hearts of this incredible project, decided to bring the flavor of the countryside to the city to the delight of all Boricuas. Coming from a farming family, our founders conceived the idea of a natural, refreshing and delicious product, perfect for the inhabitants of the Island at any time of the day. In addition, this product managed to fulfill a great objective, to transmit and share something of the tradition of the field.",PR-115,Aguada,West,602,USA,(787) 453-6699,https://www.laguarapera.com/?fbclid=IwAR0T5KrWZlMFHnvE6N2cKU7YJINcCaUQbbBreEwzM-bzXrII9h1TgVrTpgY,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJxQl7tWm7AowRoEAFEFSWmYU&query=18.3855195000,-67.1759556000",
590,https://www.discoverpuertorico.com/profile/chrisin-limites/7400,Restaurant/bar,CHRISin Limites,Chris González is the first person with Down Syndrome to own a restaurant in Puerto Rico. CHRISin Limites is located in the Municipality of Rincón.,Carr. 115,Rincón,West,677,USA,(787) 413-8938,https://www.facebook.com/chrisinlimites/,"https://www.google.com/maps/search/?api=1&query=18.3449736000,-67.2493690000",
591,https://www.discoverpuertorico.com/profile/arepas-borinquezolanas/7412,Restaurant/bar,Arepas Borinquezolanas,This food truck has a fusion of Puerto Rican and Venezuelan dishes.,Carr. 2,Añasco,West,610,USA,(787) 629-3630,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ8U9lQkqwAowRqKXu-1tO6Js&query=18.2925217000,-67.1596627000",
592,https://www.discoverpuertorico.com/profile/rincon-del-sabor/7417,Restaurant/bar,Rincón del Sabor,"This food truck had two locations, one in Vieques and one in Luquillo. They're widely known for their delicious food, from fresh octopus salad to the perfect plate of rice and beans.",PR-200,Vieques,Culebra & Vieques,765,USA,(939) 358-1783,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ35gdDXXHBIwRbaC57KiAvtc&query=18.1407910000,-65.4497911000",
593,https://www.discoverpuertorico.com/profile/los-amigos-food-truck/7440,Restaurant/bar,Los Amigos Food Truck,"We specialize in a Ponce specialty known as ""dumplines."" Made fresh, you can choose your preferred filling when trying this local staple. Unique and delicious, our ""dumplines"" are the best in the region. In addition, to our specialty, we also serve sandwiches, burritos, and quesadillas.",Avenida Muñoz Rivera,Ponce,South,717,USA,(787) 644-2194,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ13hTBAkqHYwROtFqIaawIis&query=17.9989556000,-66.6209717000",
594,https://www.discoverpuertorico.com/profile/la-finca-food-truck/7446,Restaurant/bar,La Finca Food Truck,"Fresh food, locally sourced from the farms of Puerto Rico. Breakfast and lunch with new specials weekly, always homemade, always farm fresh.- La Finca PR", PR-4466,Isabela,West,690,USA,,https://www.facebook.com/LaFincaPR/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJcZVlQ9yVAowRM3IJkEzW73k&query=18.5139270000,-67.0865210000",
595,https://www.discoverpuertorico.com/profile/la-prena-food-truck/7457,Restaurant/bar,La Preñá Food Truck,A food truck experience with famous arepas filled with almost anything.,1810 Cll. Loíza,San Juan,Metro,911,USA,(787) 679-1881,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJUeuhw09vA4wRGbtxTqSPrSk&query=18.4510071000,-66.0592074000",
596,https://www.discoverpuertorico.com/profile/aguadilla-foodtruck-park/7484,Restaurant/bar,Aguadilla Foodtruck Park,This Food Truck Park in Aguadilla is where you can find a variety of gastronomy selections., PR-110,Aguadilla,West,603,USA,787-464-4808,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ1X2Cqg6WAowRoCYRa9aJGv8&query=18.4967036000,-67.1314665000",
597,https://www.discoverpuertorico.com/profile/cool-hope/7487,Restaurant/bar,Cool Hope,Cools Hope makes artisan ice cream with the best homemade flavors. They have unique flavors each week including passion fruit and other fruit varieties.,1407 Ave. Ashford Suite,San Juan,Metro,907,USA,(787) 405-6968,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJz8JmTYFoA4wRqik8UNdNdT8&query=18.4551410000,-66.0667256000",
598,https://www.discoverpuertorico.com/profile/el-tripleton-sandwiches/7491,Restaurant/bar,El Tripletón Sandwiches,"Visit El Tripletón to experience an authentic Puerto Rican tripleta sandwich. This popular sandwich, as the name suggests, is made of three kinds of meats served in a sweet, buttery bread famously known as ""pan sobao.""",103 Cll. Tapia,San Juan,Metro,911,USA,(787) 208-7343,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJifSY0VBvA4wRbVwRTYZe_Kw&query=18.4499467000,-66.0527594000",
599,https://www.discoverpuertorico.com/profile/el-rey-del-taco/7492,Restaurant/bar,El Rey del Taco,"This is a Food truck in a casual environment, specializing in Mexican flavor... Dare to try something genuine and tasty.", PR-4466,Isabela,West,662,USA,(787) 363-3978,,"https://www.google.com/maps/search/?api=1&query_place_id=qgYvCi0wMDAwMDA0MTlmZDljNzY5OjhjMDI5NWRjNDQ1OjM4ZGQ3ZjU3OWQ0YjM3NDk&query=18.5139270000,-67.0865210000",
600,https://www.discoverpuertorico.com/profile/el-vagon/7494,Restaurant/bar,El Vagón,"This food truck specializes in artisan burgers, sandwiches with a variety of delicious fillings and nachos. The specialty of the house is the Mofongo Burger.",302 Cll. Labra,San Juan,Metro,907,USA,(787) 515-4415,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJP2W58TZvA4wRVOMSstThoHU&query=18.4513218000,-66.0735305000",
601,https://www.discoverpuertorico.com/profile/la-chilanguita-food-truck/7497,Restaurant/bar,La Chilanguita Food Truck,A food truck restaurant with a true Mexican experience in San Juan. The dishes are prepared by chef Patricia Rivera.,1006 Ave. Juan Ponce de León,San Juan,Metro,907,USA,(787) 688-1851,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJz8JmTYFoA4wRqik8UNdNdT8&query=18.4531301000,-66.0785077000",
602,https://www.discoverpuertorico.com/profile/mimitaco/7498,Restaurant/bar,MIMITACO,"Exquisite chicken, meatloaf, fish and vegetarian tacos are prepared with the secret recipe of Chef Mimi who always cooks with LOVE.", PR-110,Aguadilla,West,603,USA,(939) 969-8468,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJQUiQwRaWAowRev8yK-Sz6Ig&query=18.5043111000,-67.1152251000",
603,https://www.discoverpuertorico.com/profile/gastropark-115/7535,Restaurant/bar,Gastropark at 115,Gastropark at 115 is the first indoor food truck park in Puerto Rico., PR-115,Rincón,West,677,USA,(787) 431-9034,https://www.facebook.com/Gastropark-at-115-426434461075610/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJdYcs14elAowRQLY3CwRB15I&query=18.3420814000,-67.2514712000",
604,https://www.discoverpuertorico.com/profile/tikis-grill-burgers/7538,Restaurant/bar,Tiki's Grill Burgers,"After a day of swimming, refuel yourself with a juicy burger from Tiki's and wash it down with an ice-cold beer.", PR-250,Culebra,Culebra & Vieques,775,USA,(787) 742-0241,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJZ5Gj1ZvoBIwRur-C21VOw9E&query=18.3071889000,-65.3023266000",
605,https://www.discoverpuertorico.com/profile/fresco-aroma/7549,Restaurant/bar,Fresco Aroma,Enjoy a cozy atmosphere with a cup of Puerto Rican coffee. Taste a great variety of Acai Bowls along with an extensive menu of gourmet dishes.,Ave. Las Americas,Ponce,South,730,USA,(787) 651-7157,https://www.facebook.com/frescoaromalounge,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJEYRJTw0qHYwRp97jbMXF1nk&query=18.0035220000,-66.6210115000",
606,https://www.discoverpuertorico.com/profile/vc-lounge/7561,Restaurant/bar,VC Lounge,"Warm breezes beckon from VC Lounge’s oceanfront terrace, which offers a captivating setting for relaxing and socializing at any time of day or night. Spacious, grand, yet surprisingly intimate, VC Lounge is the epicenter of the San Juan nightlife scene. Accessible ramp from our hotel lobby to the VC Lounge. Set in exotic, uninterrupted San Juan sea views, guests can lounge comfortably in Marabar, Veritas and Avo cigar Lounge while enjoying appetizers and expertly mixed cocktails. Sunset Happy Hours Join us for daily happy hour from 5:00 pm to 7:00 pm at VC Lounge!", Avenida Doctor Ashford,San Juan,Metro,907,USA,,https://www.condadovanderbilt.com/condado-restaurants-lounges/vc-lounge?utm_source=website&utm_medium=view-pr,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJLWNx1jtvA4wRm0wn8Al6g7Y&query=18.4553380000,-66.0826520000",
607,https://www.discoverpuertorico.com/profile/viva-casino-bar/7864,Restaurant/bar,VIVA Casino Bar,"ViVa Casino Bar is Ponce's most prestigous venue offering the ultimate in comfort and sophistication. It comes to life at 5PM providing the best quality music and DJ's. With our ultra cool bar, unrivalled light system, strong rotation of resident DJs and live entertainment acts, ViVa Casino Bar is the place where everyone heads to unwind and party.",163 Calle Reina,Ponce,South,730,USA,(787) 813-5050,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJvzy8M61iz4cRV-_jvaSIr7Q&query=18.0122494000,-66.6147100000",
608,https://www.discoverpuertorico.com/profile/hacienda-munoz/8241,Restaurant/bar,Hacienda Muñoz,"Just half an hour from San Juan, Hacienda Muñoz is a small coffee plantation located in rural San Lorenzo. Take a walking tour of the hacienda where you'll learn about Puerto Rico's coffee history as well as modern methods for grow, processing, and roasting coffee. The tour ends with a tasting of Hacienda Muñoz's specialty coffee. After the tour, stop by their coffee shop or enjoy a hearty, traditional lunch at the hacienda's restaurant.",Carr. 181 Km. 37,San Lorenzo,East,754,USA,(787) 736-8427,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJzX_Q99FbA4wRWPceV_7Vtbw&query=18.2108473000,-65.9628768000",
609,https://www.discoverpuertorico.com/profile/hacienda-lealtad/8720,Restaurant/bar,Hacienda Lealtad,"A visit to Hacienda Lealtad, an old coffee estate in Lares, will take you back to the 1800s when coffee was one of the main exports of Puerto Rico. The coffee served is grown in municipalities along the Central Mountain Range and is packed right on the property. It is a medium-dark roast with a smooth texture and full aroma. Pair your coffee with some of their homemade pastries or flans or enjoy a meal with a view at their bistro and restaurant. Make sure to book your tour of the hacienda in advance.",PR 4131 Km 1.7,Lares,West,669,USA,(787) 897-8181,http://www.cafelealtad.com,"https://www.google.com/maps/search/?api=1&query_place_id=18.250305670091453,%20-66.87096786761458&query=18.2961977000,-66.8817721000",
610,https://www.discoverpuertorico.com/profile/museo-del-cafe-de-puerto-rico/9324,Restaurant/bar,Museo del Café de Puerto Rico,"The Museum: When visiting the town of Ciales, let the rich aroma of coffee drag you to Paseo Aroma de Café. Visit Puerto Rico Coffee Museum and learn about the local and regional history of this product as an expression of the general history of the island and the historical development of coffee in the economy of Puerto Rico, which reaffirms our national, cultural and collective character within the historical processes related to Puerto Rican coffee.",42 Calle Palmer,Ciales,Central Mountains,638,USA,(787) 313-0925,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJL7Fp_HMjA4wR3y6GqeX2K98&query=18.3341858000,-66.4687426000",
611,https://www.discoverpuertorico.com/profile/vivo-beach-club/9384,Restaurant/bar,Vivo Beach Club,"If you wish to spend a luxurious day by a pool in front of the beach, VIVO Beach Club is the place you're looking for. This Isla Verde beach club offers day passes, wonderful membership packages, concerts, scrumptious gastronomic experiences, and many more. VIVO is a great venue for that tropical day at the beach with friends and family, or for a delicious afternoon at one of their restaurants or brewery: they have the renowned Ocean Lab Brewery and the Voodoo Restaurant.","Rd. 187, Km. 2.4",Carolina,Metro,979,USA,(787) 648-5655,https://vivobeachclub.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJUc5ePc1lA4wRFiUV54rqmrE&query=18.4426894000,-66.0091035000",
612,https://www.discoverpuertorico.com/profile/paseo-tablado-de-guaynabo/9385,Restaurant/bar,Paseo Tablado de Guaynabo,"This urban boardwalk in Guaynabo is lined with small food stands that sell everything from Puerto Rican fritters to tacos, and drinks! During the weekends, the boardwalk is a popular night hangout spot.",Paseo Tablado de Guaynabo,Guaynabo,Metro,971,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJC716CXVCA4wRIJdunghN724&query=18.3822991000,-66.1221928000",
613,https://www.discoverpuertorico.com/profile/pinones/9388,Restaurant/bar,Piñones,"A picturesque ocean drive from Carolina to Loíza where you can enjoy local dining experiences and practice what Puerto Ricans call chinchorreo. Sample delicious specialties while you hop from food stand to food stand and go back and forth to the beach. Enjoy the peaceful waves at La Pocita or Vacía Talega, two secluded beaches where you can go swimming or soak in the sun.",PR-187,Loíza,East,983,USA,000-000-0000,,"https://www.google.com/maps/search/?api=1&query=18.4539030000,-65.9858380000",
614,https://www.discoverpuertorico.com/profile/rio-bayamon-golf-course/9417,Restaurant/bar,Río Bayamón Golf Course,"The only golf course in Puerto Rico's metro area, the Río Bayamón Golf Course provides a peaceful and relaxed atmosphere and all the amenities. The golf course is an 18-hole complex that includes a clubhouse, putting green, chipping green, and driving range, as well as the convenience of a pro-shop and a restaurant. Driving Range has 58 stations in 2 tiers, 300 yards for your shots, and 75-foot high nets on both sides of the practice area.",214 Avenida Laurel,Bayamón,Metro,959,USA,(787) 740-1419,http://www.riobayamongolfcourse.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJjyq_8vZpA4wRc4JJ9dhjxEk&query=18.3784088000,-66.1407777000",
615,https://www.discoverpuertorico.com/profile/hacienda-la-mocha/9548,Restaurant/bar,Hacienda La Mocha,"They are a family-owned sustainable coffee farm and eco-hotel. Also, they are honored to have been named a bird & butterfly sanctuary given the variety of these that live in La Mocha. Visit them and enjoy the grounds as part of one of their informative walking tours or stay and enjoy the full Hacienda La Mocha experience. Tour reservations have to be made in advance and be for 10 people or more.",Carr. 505 K.M 15.0,Ponce,South,731,USA,(787) 644-4469,https://www.haciendalamocha.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJBXoygpDVAowRDPhGcsM2Ux0&query=18.1280158000,-66.6329507000",
616,https://www.discoverpuertorico.com/profile/potrero-y-cafeteria-brisas-del-mar/9594,Restaurant/bar,Potrero y Cafetería Brisas del Mar,"Potrero and Cafeteria Brisas del Mar is located in the town of Camuy, between the beautiful view of the sea and the mountains near the coast that makes the area one of a kind. Numerous fauna and flora makes the place wonderful for horseback riding. They have been doing outdoor activities for children and adults for many years: horse rides and excursions, outdoor activities, birthdays, outdoor weddings and private activities. The excursions are accompanied by specialized guides who know the area and it is not necessary to have experience, just wanting to have fun.",PR-485,Camuy,West,627,USA,(787) 262-2229,http://www.excursionesacaballo.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJxxoU-vLpAowRlINg6ep32fw&query=18.4811468000,-66.8897616000",
617,https://www.discoverpuertorico.com/profile/amadeus-bistro/162,Restaurant/bar,Amadeus Bistro,A colorful and fun restaurant close to Plaza las Americas’ shopping center and the San Juan financial district. Serving international cuisine and afternoon musical entertainment shows. It’s an ideal venue for intimate groups such as weddings and meetings.,350 Chardón Ave.,San Juan,Metro,918,USA,(787) 641-7450,,"https://www.google.com/maps/search/?api=1&query=18.4231662000,-66.0681003000",
618,https://www.discoverpuertorico.com/profile/cafe-manolin/300,Restaurant/bar,Café Manolín,A small restaurant in Old san Juan specializing in Puerto Rican food.,251 San Justo,San Juan,Metro,901,USA,(787) 723-9743,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJNfN7IsduA4wReJi2FAVLAv0&query=18.4649345000,-66.1151892000",
619,https://www.discoverpuertorico.com/profile/bodegas-compostela-restaurant/375,Restaurant/bar,Bodegas Compostela Restaurant,"Modern restaurant serving its clientele in a warm and elegant environment. The contemporary cuisine, widely recognized and awarded, blends perfectly with a broad selection of wines from its cellar. Impeccable service among local and international guests while doing business or just enjoying the great taste of life.",106 Ave. Condado,San Juan,Metro,907,USA,(787) 724-6088,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJN33tHDdvA4wRfTxVfJEvqdU&query=18.4524551000,-66.0740948000",
620,https://www.discoverpuertorico.com/profile/la-casona-restaurant/533,Restaurant/bar,La Casona Restaurant,"La Casona is a Landmark in the ever-changing world of Puerto Rico’s restaurants. Founded in 1971, we have been catering to discerning customers for over 40 years. Our customers love us because we consistently offer the best Spanish-style and International food in a wonderful whimsical setting.",609 San Jorge Street,San Juan,Metro,909,USA,(787) 727-2717,http://www.lacasonarest.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ4yrEp7RoA4wRFsoPtok6Koo&query=18.4419068000,-66.0640821000",
621,https://www.discoverpuertorico.com/profile/lupis-mexican-grill-sports-cantina/564,Restaurant/bar,Lupis Mexican Grill & Sports Cantina,"Lupis offers a Tex-Mex menu with sports memorabilia. Famous for its ""grande"" margaritas and thae biggest variety of fajitas in Puerto Rcio. One location in Isla Verde, next to the Wyndham El San Juan Hotel & Casino, the other in Old San Juan. One of the owners is Eduardo Figueroa, ex-pitcher of the yankees, the two-time world series champs.",Castillo del Mar Bldng.,Carolina,Metro,979,USA,(787) 253-1664,http://www.lupispr.com,"https://www.google.com/maps/search/?api=1&query=18.4445050000,-66.0295403000",
622,https://www.discoverpuertorico.com/profile/la-bodega-de-mendez-guaynabo/614,Restaurant/bar,La Bodega de Méndez - Guaynabo,"La Bodega de Méndez has events rooms in its three locations: La Bodega de Méndez in Guaynabo is home to the exclusive Bernard Chappard, La Bodega in Añasco houses the José Luis de Villegas Room, and La Bodega in Ponce also has an event room. Each Room holds a 150, 40 and 200 ppl respectively. All rooms offer a modern kitchen, a projection screen, a projector, and sound system. La Bodega's event rooms are ideal for presentations, meetings, wine tastings, business lunches, and any kind of private event. No corking fee is charged in any event held at La Bodega.",Carr. 20 Km. 2.4,Guaynabo,Metro,969,USA,(787) 277-5880,http://www.mendezcopr.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJh6-cS3dCA4wR7sfVeICu8Js&query=18.3620028000,-66.1084444000",
623,https://www.discoverpuertorico.com/profile/pelican-dumas-restaurant/659,Restaurant/bar,Pelican Dumas Restaurant,"San Juan’s only seaside restaurant –watch the sunset and dine on our cozy terrace or sip a drink at our elegant bar. International and local cuisine, fresh seafood –best paella in town! Wine, cheese, tapas and cigar area with musical entertainment. Meeting facilities. Lunch and dinner 7 days a week. Casual attire. Visa/MasterCard and AMEX.",PO box 9066593,San Juan,Metro,906,USA,(787) 721-1574,,"https://www.google.com/maps/search/?api=1&query=18.4673255000,-66.1062325000",
624,https://www.discoverpuertorico.com/profile/wendco-puerto-rico/717,Restaurant/bar,Wendco of Puerto Rico,"Fast food restaurant company, operating 20 Wendy’s outlets in Puerto Rico. Co-owners of Sizzler and Longhorn Steakhouse restaurants.",Marginal Ave. Kennedy,San Juan,Metro,920,USA,(787) 792-2001,,"https://www.google.com/maps/search/?api=1&query=18.3625514000,-66.0733718000",
625,https://www.discoverpuertorico.com/profile/ruths-chris-steak-house/876,Restaurant/bar,Ruth's Chris Steak House,"At Ruth's Chris Steak House we take steak seriously, but we're also serious about making any meeting or event memorable and assure you that you will have the world's best steak. Let your guest be pampered by the hospitable staff and enjoy the umparalelled menu. Make it Ruth's Chris for your next meeting, party or family gathering. Private Dining Available.",Intercontinental San Juan Resort,Carolina,Metro,979,USA,(787) 253-1717,https://www.ruthschris.com/restaurant-locations/san-juan/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ0eV8M7toA4wRuSJ4FqUuGOw&query=18.4430873000,-66.0196841000",
626,https://www.discoverpuertorico.com/profile/senor-frogs-restaurant/968,Restaurant/bar,Señor Frog's Restaurant,"We are a world wide known restaurant, with more than 60 years in the industry, dedicated to selling great food in a party ambience. Some of the extras we provide are a Boutique (clothing store), Bar time, life music and a happy staff. Entertainment and food are our main priorities.",Calle La Marina #102,San Juan,Metro,901,USA,(787) 977-4142,https://www.senorfrogs.com/puerto-rico,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJqW8YmsZuA4wRL0wFRwhiH8s&query=18.4644874000,-66.1129010000",
