index,photo,Type,accommodations,Region,url,Name,Description,Street Address,City,Postal Code,Country,Telephone,Website,Google Maps URL,
453,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8923/01-PuertoRico-2019-NavioBeach-GettyImages-686753596_B493831E-5056-A36A-08A08D0B4A298158-b49381f45056a36_b4938ce8-5056-a36a-0837734b6295b68c.jpg?itok=DqHcwKEP,Beaches,,Culebra & Vieques,https://www.discoverpuertorico.com/profile/navio-beach/8923,Navio Beach,"The minute you set sigh upon Vieques's Navio beach, you'll immediately understand why it's one of the island's most famous beaches. Due to its playful waves, this beach area is especially popular with body surfers and those interested in learning how to surf. To reach Navio beach, you'll have to make your way through the main entrance for Sun Bay beach.",997 PR,Vieques,765,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJUyBaT9jHBIwRs4MTHJXEsO0&query=18.0923265000,-65.4444190000",
454,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8925/IMG_4538-1024x384_827671A3-5056-A36A-08D0FEA956787783-827670cc5056a36_8276786d-5056-a36a-0842dc39247003ff.jpg?itok=gGDceumq,Beaches,,Culebra & Vieques,https://www.discoverpuertorico.com/profile/secret-beach-pata-prieta/8925,Secret Beach (Pata Prieta),"You'll find this beach inside of Vieques National Wildlife Refuge. You can easily spend a whole day beach-hopping through the stunning beaches inside of the wildlife refuge, so pack your provisions for the day and go on the hunt for your favorite spot.",Pata Prieta,Vieques,765,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJl93iPmvGBIwRwJjIM7V2E_4&query=18.1110057000,-65.4002055000",
455,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8928/191-3-10570_jpeg0-2b99fbd65056a36_2b99fd67-5056-a36a-08c61af0f12b4169.jpg?itok=arY2FMFm,Beaches,,West,https://www.discoverpuertorico.com/profile/playa-ballena/8928,Playa Ballena,"This hidden gem is found at the end of Road 333 in Guánica. Due to its location inside Guánica's Dry Forest, this beach is a rarely visited spot with white sand and turquoise waters. Keep in mind that once you reach the end of Road 333, you'll need to do a 30-minute hike to reach Playa Ballena.",Playa Ballena,Guánica,653,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ1ybvH_gwHYwRrmicWQR6IWc&query=17.9525402000,-66.8623121000",
456,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8932/191-3-13403_jpeg0-3dc4ebba5056a36_3dc4ef90-5056-a36a-08cd0e4b6d0856b2.jpg?itok=PgYf2MNt,"Campgrounds - Tent Sites, Public Parks, Beaches, Biking, Biking Trails",Campgrounds - Tent Sites,North,https://www.discoverpuertorico.com/profile/balneario-javier-calderon-cerro-gordo/8932,"Balneario Javier Calderón ""Cerro Gordo""","The Javier Calderón Balneario, better known as Cerro Gordo in Vega Alta, is a government-run beach administered by Puerto Rico's National Parks program. It is recognized, not only for its spectacular beach but also for its camping area, which has enough spaces for 95 tents. There are showers, bathrooms, food and drink kiosks, and multiple green areas. The camping spaces have to be reserved in advance through the National Park's program. The price for tent per night is $13.00 and prices for vehicles vary from motorbikes at $2.00, cars at $4.00 and buses at $5.00.",Carr. 690 Cll. Principal,Vega Alta,692,USA,(787) 883-2515,http://www.drdpuertorico.com/parquesnacionales/balnearios/balneario-cerro-gordo/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJoSglHlMRA4wR9vbGXi--QaI&query=18.4096020000,-66.3319048000",
457,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8935/Playa-Azul-1_B17E693D-5056-A36A-08DE6181664D521F-b17e67455056a36_b17e6991-5056-a36a-0808288a993bcd59.jpg?itok=QaCnaBRJ,Beaches,,East,https://www.discoverpuertorico.com/profile/playa-costa-azul/8935,Playa Costa Azul,"Costa Azul Beach is located to the east of another popular beach in Luquillo, Balneario Monseratte. Its long stretch of sand and picture-perfect palm trees, make this beach a great photo spot.",Playa Azul,Luquillo,773,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJly7yI3GZBIwRBHR-xvz5a2o&query=18.3822272000,-65.7204951000",
458,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8939/191-3-10268_jpeg0-22d045315056a36_22d04845-5056-a36a-0807f265176224e8.jpg?itok=KSWDyBGi,Beaches,,East,https://www.discoverpuertorico.com/profile/playa-escondida-fajardo/8939,Playa Escondida - Fajardo,"While its name means ""hidden beach,"" we're sharing the secret to reaching this secluded beach. To reach Playa Escondida in Fajardo, you'll need to do a 25-minute hike from Seven Seas Beach through a mangrove forest. Once you reach the beach, remember that swimming in this spot is not encouraged as the area is notorious for its strong currents and rip tides.",Seven Seas Beach,Fajardo,738,USA,(787) 863-1565,http://www.fajardopr.org,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJecve9EiXBIwR85eeHhB5_ok&query=18.3766855000,-65.6452598000",
459,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8941/Playa-Espinar-Aguada06990_9C35BBF8-5056-A36A-08F648741E5B1395-9c35b7715056a36_9c35cbeb-5056-a36a-081b5c6cbeedf120.jpg?itok=z9xYnXEn,Beaches,,West,https://www.discoverpuertorico.com/profile/playa-espinar/8941,Playa Espinar,"Located in Barrio Espinar, Playa Espinar is one of the many beaches found in Aguada and one of its most beautiful ones. The ecosystem in this beach is rich and diverse, and it includes endangered species of mangroves.",Cam Playa,Aguada,602,USA,0,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJdSAniLakAowRz8iRxVLwIuA&query=18.3887870000,-67.2042246000",
460,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8942/Flamenco20-94a2cb435056a36_94a2d04f-5056-a36a-08b3dc8fee054bea.jpg?itok=BVG1_m93,"Campgrounds - Tent Sites, Beaches, Wildlife Refuges & Nature Reserves, Islands",Campgrounds - Tent Sites,Culebra & Vieques,https://www.discoverpuertorico.com/profile/flamenco-beach/8942,Flamenco Beach,"Ranked as one of the top beaches in the world, Flamenco is a postcard-perfect stretch of white sand and turquoise waters. This beach is practically wave-less, which makes it ideal for snorkeling, swimming, unwinding, playing in the sand, or simply beach-bumming. Flamenco has amenities such as, lifeguards, camping area, showers, changing rooms and bathrooms, parking area, and kiosks where you can find authentic Puerto Rican food.",PR-251,Culebra,775,USA,,https://www.facebook.com/profile.php?id=100058717887167&sk=photos,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJDQjxd8boBIwRFVxA8KnucHE&query=18.3279908000,-65.3152816000",
461,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8949/191-3-10972_jpeg0-5091cec65056a36_5091d192-5056-a36a-0821aa15466d9f87.jpg?itok=aMpgGvOL,Beaches,,North,https://www.discoverpuertorico.com/profile/playa-la-esperanza-manati/8949,Playa La Esperanza - Manatí,"Located in the northern town of Manatí, La Esperanza beach is a peaceful and secluded beach that's perfect for those looking to disconnect. What distinguishes La Esperanza, from other beaches in this part of the island, it's that this beach is part of a nature reserve managed by the Conservation Trust of Puerto Rico, also known as Para La Naturaleza. To reach La Esperanza, you'll have to follow the main road that leads to Hacienda La Esperanza and then drive along a dirt road where you'll find various parking areas with individual trails to the beach.",Cll. La Esperanza,Manatí,617,USA,(787) 722-5834,https://www.paralanaturaleza.org/en/hacienda-la-esperanza/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJPdBBRbUeA4wRqf9efN-8AGU&query=18.4611350000,-66.5236004000",
462,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8953/La-Pared-2_AFFC13DD-5056-A36A-08DE6BE6770F80EE-affc12085056a36_affc145d-5056-a36a-085cc82f800e5f69.jpg?itok=pxLpdtBd,Beaches,,East,https://www.discoverpuertorico.com/profile/playa-la-pared/8953,Playa La Pared,"La Pared Beach in Luquillo is a year-round popular surfing spot. This beach is conveniently located only a block away from Luquillo's main town square. Once you've enjoyed the beach and explored the town's center, it's time to head to the famous Luquillo Kiosks, where you'll find all sorts of Puerto Rican food.",Cll. Herminio Diaz Navarro,Luquillo,773,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJV9bOn3WZBIwRJlpcKiz8IAI&query=18.3763871000,-65.7147351000",
463,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8954/acct_name_30353_1_e549e5f0-5056-a36a-08f359860e7ef35c.jpg?itok=hBHmKMN-,Beaches,,East,https://www.discoverpuertorico.com/profile/playa-la-posita/8954,Playa La Posita,"Playa La Posita is probably one of the better-known beaches in Piñones because of its accessibility. It's right on PR-187, and one of its distinctive attributes is that a long breakwater hinders the intense Atlantic waves from crashing into ""La Posita,"" which translates as the pool, or the puddle. Its waters are similar to those of a pool: calm and cool, perfect for bathing without having to struggle with the waves' intensity. Moreover, you can park in front of the beach, and, across the PR-187, you can grab a bite in some of Piñones' best beach shack, like El Guariquitén.",77CPF23H+XJ,Loíza,983,USA,(787) 757-2626,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJUzUlX2pkA4wRmk2POLWvnGk&query=18.4481264000,-65.9809329000",
464,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8959/las-palmas_5F250335-5056-A36A-0894A89EC0375CF5-5f2501735056a36_5f2509a4-5056-a36a-08a8876f08359197.jpg?itok=XvR9q13z,Beaches,,North,https://www.discoverpuertorico.com/profile/playa-las-palmas-manati/8959,Playa Las Palmas - Manatí,"Las Palmas beach is found in the northern town of Manatí, and it's located right next to the more popular Poza de las Mujeres. A long stretch of sand with open waters, this beach is an ideal photo spot, but swimming is not recommended as the waters are known for its rough tides.",Playa Las Palmas,Manatí,617,USA,(787) 854-2024,https://www.manati.pr/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJC2oi3j4ZA4wRjlD16qi5A7E&query=18.4752338000,-66.5030735000",
465,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8962/191-3-10926_jpeg_111A78A6-5056-A36A-08FB3DF45C57A825-111a76855056a36_111a792b-5056-a36a-08227be1b2ed8ed1.jpg?itok=Yl32PGUN,Beaches,,North,https://www.discoverpuertorico.com/profile/playa-los-tubos/8962,Playa Los Tubos,"This beautiful beach on Puerto Rico's north coast is a favorite spot for local surfing aficionados. Manati is full of stunning beaches, but the allure of Los Tubos is its easy accessibility and Instagram-worthy coastline.",Playa Los Tubos,Manatí,674,USA,,https://www.manati.pr/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJb26iVL4ZA4wRFctR5y_wchY&query=18.4702199000,-66.4515164000",
466,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8964/Playa-El-Manglillo-7Y6A7225_CEE36905-5056-A36A-086E947BBAD7480F-cee360375056a36_cee36bd8-5056-a36a-086a4353a0f85f7f.jpg?itok=SiHh0il1,Beaches,,West,https://www.discoverpuertorico.com/profile/playa-manglillo/8964,Playa Manglillo,"Playa Manglillo is found in sunny Guánica, a town on Puerto Rico's beautiful southern coast. This beach has two main areas, a shallow beach with a sandy shore and a series of trails through the area's mangroves, leading to more secluded spots.",Playa Manglillo,Guánica,647,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJa7qxvyo4HYwRTDP_XuPB-_Q&query=17.9331600000,-66.9524800000",
467,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8965/MarChiquitaHigherQuality.jpg0-625dd4c25056a36_625dd66b-5056-a36a-089cb54d83b2dc1a.jpg?itok=1ddwENjF,Beaches,,North,https://www.discoverpuertorico.com/profile/mar-chiquita/8965,Mar Chiquita,"Mar Chiquita is one of the most popular natural pools in the north coast. The half-moon opening is created by two limestone outcroppings that allow the intense turquoise waters of the Atlantic Ocean to rush in. The place is ideal for swimming and soaking in the sun, but there isn’t much shade, but umbrellas and chair rentals are available. There are some food trucks and stands during the weekends where you can find authentic Puerto Rican fritters and refreshing drinks.",Playa Mar Chiquita,Manatí,674,USA,(787) 854-2024,https://www.manati.pr/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJZSdAagwZA4wRiqnRZ4klZ-U&query=18.4727098000,-66.4854290000",
468,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8968/Vieques-270-5129b6e25056a36_5129ba4c-5056-a36a-08c0e34248570b7b.jpg?itok=pU6ZDldA,Beaches,,Culebra & Vieques,https://www.discoverpuertorico.com/profile/black-sand-beach/8968,Black Sand Beach,"This rare and mesmerizing beach is located on the south side of the small island of Vieques. Black Sand Beach is a short drive from the town of La Esperanza, and while Vieques has many beaches that are worth a visit, this one is a definitive can't miss. To reach this beach, park alongside the road and make a short hike through the dirt road that leads to the beach.",77CP3GW5+8F,Vieques,765,USA,(000) 000-0000,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJA2Za3fa3BIwRJXiYcnkjIu0&query=18.0958680000,-65.4912780000",
469,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8969/IMG_5532-1024x768_831624FD-5056-A36A-08FBFFD7C1B106BE-831623f45056a36_83162c79-5056-a36a-08b5e291ceead9a4.jpg?itok=YXgY6I1c,Beaches,,Culebra & Vieques,https://www.discoverpuertorico.com/profile/punta-arenas/8969,Punta Arenas,"While all beaches in Vieques can feel a bit secluded and remote, Punta Arenas is considered one of the island's most remote beaches. Also known as Green Beach, this beach is part of the Vieques National Wildlife Refuge.",Punta Arenas Rd.,Vieques,765,USA,(787) 741-5000,,"https://www.google.com/maps/search/?api=1&query=18.1190688000,-65.5564558000",
470,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8975/Playa-Sardinera-Hatillo_9EB739E1-5056-A36A-083974C0AAE1E6B4-9eb738c35056a36_9eb73a4e-5056-a36a-082e014e17f7d476.jpg?itok=6QpCHudu,"Beaches, Photo Spots / Viewpoints",,North,https://www.discoverpuertorico.com/profile/playa-sardinera-de-hatillo/8975,Playa Sardinera de Hatillo,"You'll find Playa Sardinera on the Island's north coast, in the town of Hatillo. Playa Sardinera is not just beautiful, but also ideal for enjoying the Caribbean's warm waters as it's shaped like a cove.",PR-2,Hatillo,659,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJgcHeHc3nAowREW8aI3OgzO4&query=18.4927038694,-66.7929052701",
471,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8976/Playuela-PlayaSucia0-5b668fc85056a36_5b66911b-5056-a36a-08ac3b7d95c521b9.jpg?itok=mnYCxmXc,Beaches,,West,https://www.discoverpuertorico.com/profile/la-playuela-playa-sucia/8976,La Playuela (Playa Sucia),"La Playuela is commonly known as Playa Sucia and it is one of the most popular beaches in Cabo Rojo. With breathtaking views and plenty of wilderness to explore, this beach is part of the town’s nature reserve. This beach doesn’t have a strip of hotels or oceanfront businesses, but the striking landscape makes it a special natural wonder. It is the ideal place for beach-bumming and achieving that perfect sun-kissed tan. Playuela is just steps away from Los Morrillos Lighthouse and has limited parking, so make sure to get there early.",PR-301,Cabo Rojo,623,USA,(000) 000-0000,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJkapFqjRFHYwRPJyhEcRov78&query=18.0885879000,-67.1492394000",
472,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8979/Playa-Vacia-Talega-1_180F1C87-5056-A36A-08E516BD7E701200-180f1b515056a36_180f1cdb-5056-a36a-08453b5c5398004f.jpg?itok=ToIbqkQT,Beaches,,East,https://www.discoverpuertorico.com/profile/playa-vacia-talega/8979,Playa Vacía Talega,"Playa Vacía Talega is a crescent-shaped beach in Piñones where the water is calm and the sunsets are spectacular. This beach is very popular among locals, so it tends to be crowded during the weekend or on holidays. Go to Loíza Aldea to learn more about Piñones, its people, and its culture. Moreover, this beach has a beautiful forest of seagrape that can lead you to more remote, secluded beaches and caves, and yes, it's one of our favorite secret spots.",PR-187,Loíza,983,USA,(787) 876-1040,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJM_SEMU1iA4wRReSHnDo9akg&query=18.4528300000,-65.9674096000",
473,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8980/191-3-4247_jpeg0-1c74dd035056a36_1c74e19f-5056-a36a-08a58b6a42e725a1.jpg?itok=-GD_AYzQ,Beaches,,Metro,https://www.discoverpuertorico.com/profile/playita-del-condado/8980,Playita del Condado,Playita del Condado Beach is an oasis in the heart of Condado. This family-friendly beach is hidden just off the east corner of Ashford Ave and the Puente Dos Hermanos bridge.,Ashford Avenue,San Juan,907,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJsyyTEThvA4wRQ-WmN1ZtAEk&query=18.4530752000,-66.0783046000",
474,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8985/191-3-12899_jpeg0-7cdbdd755056a36_7cdbdf58-5056-a36a-08abfc79e5be1a2c.jpg?itok=_xyhFK-i,Beaches,,West,https://www.discoverpuertorico.com/profile/sandy-beach/8985,Sandy Beach,"Sandy beach is one of the most popular beaches and hangout spots in the town of Rincón. The stretch along Sandy beach is filled with vacation rentals, restaurants, and bars, so during the high season, you're guaranteed to find a crowd.",Sandy Beach,Rincón,602,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJnWaaerOlAowRLupRqApiRDE&query=18.3711450000,-67.2568630000",
475,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8987/acct_name_30386_1_e53864a8-5056-a36a-08bf392b5f7a56ba.jpg?itok=x2zuk2ee,"Scuba Diving, Snorkeling, Beaches",,West,https://www.discoverpuertorico.com/profile/shacks-beach/8987,Shacks beach,"Shacks Beach is located on Puerto Rico's west coast, in the town of Isabela. Diving and snorkeling aficionados will enjoy the area's diverse marine life.",Carr. 4466,Isabela,662,USA,000-000-000,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJgwLcb2SVAowRzUhQEw7jHrU&query=18.5156170000,-67.1011730000",
476,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8989/191-3-9985_jpeg0-2e9862465056a36_2e98646f-5056-a36a-08d2d161f4293acf.jpg?itok=NINYohHN,"Photo Spots / Viewpoints, Beaches",,West,https://www.discoverpuertorico.com/profile/survival-beach/8989,Survival Beach,"This stunning beach is the perfect setting for your vacation pictures. To reach Survival Beach, you'll need to park at Surfer's beach then follow the path that's at the end of the road. While the path is short, it can be a bit challenging at times. Keep in mind that this beach is not really for swimming or spending the day, it's more of a photo spot.",45-131 Cliff Rd,Aguadilla,603,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ8aS83jOWAowRHJb5vndCQ5o&query=18.5064909000,-67.1343690000",
477,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8990/Tropical-Beach-Naguabo-4_5139379F-5056-A36A-08D5553A71D7FB92-513935df5056a36_513937fd-5056-a36a-089afa8fb1487701.jpg?itok=iv5WUrSm,Beaches,,East,https://www.discoverpuertorico.com/profile/tropical-beach/8990,Tropical Beach,"Tropical Beach is located near Naguabo's famous Malecón, a beachfront boardwalk full of restaurants serving fresh seafood.",Tropical Beach,Naguabo,718,USA,(000) 000-0000,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJNcw7j0-kBIwRsEXBoqm39VM&query=18.1866198000,-65.7273968000",
478,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8992/acct_name_30391_2_e5388b8e-5056-a36a-08d14a8d73d70227.png?itok=s0A8-tZF,Beaches,,West,https://www.discoverpuertorico.com/profile/villa-pesquera-beach/8992,Villa Pesquera beach,"You'll find Villa Pesquera beach on the Island's west coast. The beach is one of the most visited spots in the beach town of Isabela. Villa Pesquera is located across from a local food kiosks area that's also known by the same name, so after you're done swimming cross the street to order a refreshing piña colada or a Puerto Rican fritter.",PR-466,Isabela,662,USA,000-000-000,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJheogIRaVAowR2HGINOijb-4&query=18.5082110000,-67.0237500000",
479,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8993/191-3-14158_jpeg0-1eaab3925056a36_1eaab5f1-5056-a36a-08a60615ef24ce88.jpg?itok=nYUV0a9b,"Camping, Beaches",,Metro,https://www.discoverpuertorico.com/profile/balneario-punta-salinas/8993,Balneario Punta Salinas,"Managed by Puerto Rico's national park program, this beach has facilities that only certain beaches on the island have. Among the facilities that you'll find on this beach are showers, bathrooms, green areas for recreation, basketball courts, beach volleyball area, and lifeguards.",Carr. 165,Toa Baja,949,USA,(787) 795-3325,http://www.drdpuertorico.com/parquesnacionales/balnearios/balneario-punta-salinas/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJydwU4X1sA4wRIR-fu38yjmQ&query=18.4544283000,-66.1792061000",
480,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8995/191-3-8563_jpeg0-1e00b17c5056a36_1e00b34e-5056-a36a-089b19021a599d41.jpg?itok=2fs_zdCG,"Caves, Beaches",,North,https://www.discoverpuertorico.com/profile/cueva-de-las-golondrinas-beach/8995,Cueva de las Golondrinas Beach,"Cueva de las Golondrinas beach is located near the more famous Poza de las Mujeres beach in the town of Manatí. After a short hike through land that belongs to the Hacienda La Esperanza Nature Reserve, you'll find this picture-perfect beach cove.",Cueva de las Golondrinas,Manatí,617,USA,(787) 854-2024,https://www.manati.pr/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJK1BhEzgZA4wRz_wJ6Nwt0Yw&query=18.4779034000,-66.5089985000",
481,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/8996/Playa-Pastillo-Isabela_9F5EFCDE-5056-A36A-08AD24FBDC395830-9f5efbe05056a36_9f5efd4c-5056-a36a-08449aa48b1b5e39.jpg?itok=1wQyOpNq,"Caves, Surf Spots, Photo Spots / Viewpoints, Beaches",,West,https://www.discoverpuertorico.com/profile/playa-pastillo/8996,Playa Pastillo,"Playa Pastillo in Isabela is a stunning beach that's perfect for long walks, photos, and enjoying the sweeping views of the Atlantic Ocean. At this beach, you'll find Isabela's famed Cuevas de las Golondrinas, a cave that's only accessible during some weeks of the summer months.",Calle El Pastillo,Isabela,662,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJa13u3L7qAowRpIA_c15XY6k&query=18.4921611974,-66.9794295395",
483,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/9001/191-3-8843_jpeg0-bbb305995056a36_bbb308d3-5056-a36a-08b16a6c482f0fa0.jpg?itok=HcwyTP2u,"Wildlife Refuges & Nature Reserves, Islands",,East,https://www.discoverpuertorico.com/profile/reserva-natural-cayos-de-la-cordillera/9001,Reserva Natural Cayos de la Cordillera,"This group of small islands is found just off the coast of Fajardo. Managed by Puerto Rico's Department of Natural Resources, the islands are known for their pristine beaches and abundance of marine life. Some of the islands under the reserve include Cayo Icacos and Palominos. Most of the islands can be reached via boat, with many local tour operators offering day excursions.",Cll Maternillo,Fajardo,738,USA,(787) 999- 2200,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJeQJtT1WWBIwR4f1QGwJXIys&query=18.3315968000,-65.6297576000",
485,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/9004/191-3-8852_jpeg0-7918bd655056a36_7918bee2-5056-a36a-08395a3463630f64.jpg?itok=e2oABmkg,"Beaches, Photo Spots / Viewpoints, Cays, Islands",,East,https://www.discoverpuertorico.com/profile/cayo-icacos/9004,Cayo Icacos,"Icacos is an uninhabited little island just off the coast of Fajardo on the east coast of Puerto Rico. With crystal-clear waters that crash gently against a strip of diamond-dust sand, Cayo Icacos (or Icacos Island) is the biggest and most scenic cay of the many that make up the La Cordillera Nature Reserve. Icacos can only be reached by boat, so make sure you book a catamaran day trip or a water taxi in advance. Although the island doesn’t have palm trees lined up for shade, it is perfect for swimming and snorkeling… you’ll discover a bountiful array of marine life.",Cayo Icacos,Fajardo,738,USA,(787) 863-1565,http://www.fajardopr.org,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJd6l0LUmRBIwReTpzbkI4Ouk&query=18.3863400000,-65.5887727000",
486,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/9007/191-3-3841_jpeg0-1d20d3815056a36_1d20d639-5056-a36a-088f9a79a6713063.jpg?itok=3kSSqlvM,"Beaches, Snorkeling, Islands",,East,https://www.discoverpuertorico.com/profile/isla-palominos/9007,Isla Palominos,"This stunning uninhabited island is located just off the coast of Fajardo. Its crystalline waters make Palomino a great snorkeling spot. To reach this island, please coordinate with a local boat tour operator.",Palominos,Fajardo,740,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJaztp1iCUBIwRagrY87s6Jyg&query=18.3489254000,-65.5685572000",
487,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/9009/Balneario-De-Ca-a-Gorda-7Y6A6719_A8355B06-5056-A36A-087F30FC2044AB31-a835502f5056a36_a8355e06-5056-a36a-08a89a3dcb42cb3e.jpg?itok=y7J50Iv4,Beaches,,West,https://www.discoverpuertorico.com/profile/balneario-cana-gorda/9009,Balneario Caña Gorda,"Located in Guánica’s Dry Forest, this beach is best for snorkeling, swimming, and hiking. Often recognized as a Blue Flag beach, Caña Gorda is lined up with palm trees for shade and its intense-blue waters crash softly on the white-sand shore. You can find various food vendors, chair rentals, picnic tables, restrooms, changing facilities, and showers. Ideal for families with kids, this southwestern beach also has a basketball court, on-duty lifeguards, and free parking.",Carr. 333 Km. 2 Hm. 6,Guánica,653,USA,(787) 821-5676,http://www.drdpuertorico.com/parquesnacionales/balnearios/balneario-cana-gorda/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJp0ViwcYwHYwRc3BrsoDtbvo&query=17.9677620000,-66.9029530000",
488,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/9011/Culebra-78_4DF2CFAC-5056-A36A-0847DAEDF8D1D49C-4df2cc4a5056a36_4df2d01e-5056-a36a-08c0c670dc76d2ba.jpg?itok=TfjZ1h1p,"Beaches, Snorkeling, Wildlife Refuges & Nature Reserves",,Culebra & Vieques,https://www.discoverpuertorico.com/profile/playa-carlos-rosario/9011,Playa Carlos Rosario,"Carlos Rosario beach in Culebra, is a secluded beach that's known as a great snorkeling spot. To reach the beach, you'll have to do a short hike from Flamenco Beach's parking lot.",Playa Carlos Rosario,Culebra,775,USA,,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJe0zgpd3oBIwRA4h15QM9a84&query=18.3267700000,-65.3297100000",
489,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/9012/fajardo-playa-colora8_B27428E7-5056-A36A-08E4B2F5B5F719FF-b27426ff5056a36_b27440f6-5056-a36a-08b8a805965b0ac0.jpg?itok=2WxEu1Ob,"Beaches, Photo Spots / Viewpoints",,East,https://www.discoverpuertorico.com/profile/playa-colora/9012,Playa Colorá,"You'll find this secluded beach after a 25-minute hike from the more popular Seven Seas Beach. Located to the far left of Seven Seas, this beach is a great photo spot, but swimming in its waters is not recommended as there strong rip tides and waves.",Seven Seas Beach,Fajardo,738,USA,(787) 863-4013,http://www.fajardopr.org,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJT9A2sTeXBIwRVy_tTbmBUno&query=18.3768981000,-65.6411742000",
