Index,URL,Type,Name,Description,Street Address,City,Region,Postal Code,Country,Telephone,Website,Google Maps URL
511,https://www.discoverpuertorico.com/profile/fairfield-marriott-luquillo-beach/16472,Hotel,Fairfield by Marriott Luquillo Beach,"Come experience the vivid culture of Puerto Rico at Fairfield By Marriott Luquillo Beach, located in the charming town of Luquillo, also known as ""the Sun's Capital."" Our prime location offers 12 miles of breathtaking coastline, just a short 25-mile drive from San Juan.",110 Seaside Drive,Luquillo,East,773,USA,(787) 657-0000,https://www.marriott.com/en-us/hotels/sjulu-fairfield-luquillo/overview/,"https://www.google.com/maps/search/?api=1&query=18.4144655000,-65.6896282000"
512,https://www.discoverpuertorico.com/profile/bela-retreat/16485,Hotel,Bela Retreat,"Private house with pool has 5 bedrooms and 3 bathrooms located in the town center of Isabela. Complete house for you, no sharing (1-10 persons are allowed). We are Pet Friendly. Parking inside the property, WIFI, Smart TV/Netflix, A/C on the 5 bedrooms, swings, hammocks, BBQ, Gas Stove, kitchen and bathrooms with all the essentials. Steps from the Plaza town square, Parroquia San Antonio, local shops, restaurants, ice cream parlors and more. The best beaches in PR are here in Isabela, just minutes from Bela Retreat.",#110 Calle Manuel Corchado,Isabela,West,662,USA,(787) 517-4756,https://www.airbnb.com/rooms/50332501?source_impression_id=p3_1695147165_y8qtAq7ZnKjJaWLG,"https://www.google.com/maps/search/?api=1&query=18.5012726000,-67.0226189000"
513,https://www.discoverpuertorico.com/profile/domes-en-cayey/16501,Hotel,The Domes en Cayey,"Welcome to our paradise in the mountains of Cayey, Puerto Rico! We are a world-class glamping business, located amidst the stunning natural beauty of the mountains. Our insulated domes offer the ultimate in privacy and comfort. Each dome is an oasis of luxury, carefully designed to provide an off-grid getaway without giving up modern comforts. You can enjoy the best of both worlds with air conditioning and hot water, ensuring your stay is comfortable all year round.",Lote A Alturas de Santamaria Bo Motellano,Cayey,Central Mountains,736,USA,(787) 409-9588,http://Www.airbnb.com/h/thedomescayey,"https://www.google.com/maps/search/?api=1&query=18.1116829000,-66.1472252000"
514,https://www.discoverpuertorico.com/profile/rocks-beach-house/16502,Hotel,On the Rocks Beach House,"Ocean front beach house with three suites. Each suite with their own entrance equipped kitchen, dining area, Wi-Fi and free parking. Gated facility. Within 5 minute walk to beach.",Carretera 681 Km 3.4 Barrio Islote II,Arecibo,North,612,USA,(919) 451-0295,https://maps.app.goo.gl/9362T5GW2jkfvEzK8?g_st=com.google.maps.preview.copy,"https://www.google.com/maps/search/?api=1&query=18.4707748000,-66.6593242000"
515,https://www.discoverpuertorico.com/profile/kasa-vacation-rentals/16503,Hotel,KASA Vacation Rentals,"At KASA Vacation Rentals, we embrace inclusion and diversity. We have something for every budget and every traveling need. We are local and attend to every guest personally. When you call, you'll speak to Peter or Frankie every time, and we're available by phone for emergencies 24/7.",24 Camino Tortugo,Guaynabo,Metro,969,USA,(484) 734-0636,https://www.kasavacationrentals.com/,"https://www.google.com/maps/search/?api=1&query=18.3373256000,-66.0924751000"
516,https://www.discoverpuertorico.com/profile/casa-bliss/16504,Hotel,Casa Bliss,Modern vacation studio rentals with stylish chic decoration in Isla Verde and Condado area. Beach is walking distance.,6267 Avenida Isla Verde Condominio St Tropez,CAROLINA,Metro,979,USA,(787) 920-4350,https://www.airbnb.com/rooms/53342601?guests=1&adults=1&s=67&unique_share_id=d2329f93-72e3-47fa-ad79-e3362f2a937d,"https://www.google.com/maps/search/?api=1&query=18.4432003000,-66.0169966000"
517,https://www.discoverpuertorico.com/profile/house-jobos/16545,Hotel,A House in Jobos,"Look no further, we have it all! You and your family will not be cramped for space in our spacious 2,200 sq ft home on almost half an acre of fenced land. The whole family will enjoy plenty of indoor and private outdoor spaces as well as easy access to everything from this centrally located place. Located approximately 1 mile from the central town square, with breathtaking beaches, and a forest with hiking trails. We are dog-friendly!",Carr 459 Km 15.0 8093 Ave Jobos,Isabela,West,662,USA,(787) 360-3001,https://carmenriveragomez.com/a-house-in-jobos/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJgSLVp6GVAowRkZr7w4-XJUs&query=18.5003252000,-67.0305185000"
518,https://www.discoverpuertorico.com/profile/salida-escondida-la-barraca/16547,Hotel,Salida Escondida la Barraca,"Beautiful triangle cabin, in Isabela. Quiet and private area. Contact with nature and wildlife. We are 7 minutes by car from the beach and restaurant.",4207 Calle Josefa Cortes Lopez,Isabela,West,662,USA,(939) 349-8779,https://www.airbnb.com/rooms/51365833?source_impression_id=p3_1697241508_yWwlG94Zgye6VvGj,"https://www.google.com/maps/search/?api=1&query_place_id=Salida%20Escondida%20La%20Barraca&query=18.4924788000,-67.0716246000"
519,https://www.discoverpuertorico.com/profile/aquarela-beach-club/16550,Hotel,Aquarela Beach Club,"Modern apartment located in the heart of Boquerón, PR. Walking distance from Cabo Rojo's best beaches.",46 Luis Muñoz Rivera,Cabo Rojo,West,623,USA,(787) 458-8905,https://www.airbnb.com/users/show/163548491,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJeU4F41lPHYwR67qGEpvplFc&query=18.0260681000,-67.1711898000"
526,https://www.discoverpuertorico.com/profile/glamping-mayaguez/16558,Hotel,Glamping Mayagüez,"Enjoy the lovely setting of this romantic spot in nature. This charming container is surrounded by vegetation and is exclusive for our visitors. Our container is located 600 meters away in a neighborhood that is considered a countryside, although we are about 8 minutes from the center of downtown of Mayaguez, what makes this space special is its location, since we are close to everything. Our location is so suitable, since we are close to a supermarket, pharmacy, restaurants, to mention a few.",Carr. 106 km 4.1 Int. Bo. Quemado,Mayagüez,West,680,USA,(787) 962-5894,http://airbnb.com/h/glampingmayaguezfor2,"https://www.google.com/maps/search/?api=1&query_place_id=https://maps.app.goo.gl/X89Sv6KiRy23ePAP8&query=18.2108234000,-67.0910451000"
527,https://www.discoverpuertorico.com/profile/ibizas-place-isabela/16559,Hotel,Ibiza's Place Isabela,"Come visit Ibiza’s Place: a brand new upcycled container home in Isabela, PR. Located approximately 25 minutes from BQN airport and 1hr 40min from SJU airport. A perfect location to enjoy the breeze and relax to the sound of the ocean. We are close to Jobos Beach, Montones Beach, and the Guajataca Tunnel, as well as an endless supply of restaurants. So much to do and see here! Look no further!","Calle Maga, Isabela, P.R. 00662",Isabela,West,662,USA,(787) 514-6999,https://es-l.airbnb.com/rooms/861544270463190816?source_impression_id=p3_1700520941_WPg6t0ZcWut7f1GM,"https://www.google.com/maps/search/?api=1&query=18.5014249000,-67.0075040000"
533,https://www.discoverpuertorico.com/profile/la-casa-del-historiador/16647,Hotel,La Casa del Historiador,"Experience the rich history and culture of Naguabo at our unique museum-accommodation. Immerse yourself in captivating exhibits during the day, then retreat to a comfortable, themed room at night for a truly immersive journey into this vibrant Puerto Rican town.",Calle Goyco #24,Naguabo,East,718,USA,(787) 702-4459,,"https://www.google.com/maps/search/?api=1&query=18.2125083000,-65.7359485000"
534,https://www.discoverpuertorico.com/profile/casa-parcha/16648,Hotel,Casa Parcha,Casa Parcha is a vacation rental space in the foothills of El Yunque surrounded by lush and virginal nature with the music of nature as a musical background.,Carr 191 KM 27.9,Naguabo,East,718,USA,(787) 348-4442,http://www.casaparcha.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJwexQc62hBIwRaVzUnNEPCOM&query=37.0902400000,-95.7128910000"
535,https://www.discoverpuertorico.com/profile/mi-cielito-borincano/16650,Hotel,Mi Cielito Borincano,"Mi Cielito Borincano is a space where you can enjoy with your entire family. Spacious patio so the little ones can play, billiards for children and adults, basketball court, volleyball net, and a goal to play soccer. At MI Cielito Borincano you will also have a swimming pool that will be for the exclusive use of our guests. You will be close to the best beaches in the eastern area and a few steps from the famous Malecón de Naguabo, where you can taste a gastronomic variety from the best seafood to delicious sushi.",Carr. 3 K65 H5 Playa Hucares RT004,Naguabo,East,715,USA,(787) 667-2507,,"https://www.google.com/maps/search/?api=1&query=37.0902400000,-95.7128910000"
536,https://www.discoverpuertorico.com/profile/hacienda-la-hueya/16743,Hotel,Hacienda La Hueya,"An eco-friendly agro-tourism hacienda, where you can create unforgettable camping memories with family and friends. Enjoy a range of private cultural outdoor activities and savor farm-to-table delights. Explore nature by hiking and learn about the plants in their garden. Don't miss the giant panoramic chair for family fun and scenic views!",Bo Duque Sector Dávila,Naguabo,East,718,USA,(939) 891-8484,,"https://www.google.com/maps/search/?api=1&query=18.2116247000,-65.7348841000"
537,https://www.discoverpuertorico.com/profile/apartments-marriott-isla-verde/16748,Hotel,Apartments by Marriott Isla Verde,"Apartments by Marriott Isla Verde offers the luxury of space, combined with the warmth of home. Feel like a local in beautifully designed, curated spaces complete with full kitchens, private bedrooms, even dining and living rooms, for, well, living.",7 Calle Gardenia,CAROLINA,Metro,979,USA,(787) 723-9999,,"https://www.google.com/maps/search/?api=1&query=32.2419293000,-111.0283835000"
539,https://www.discoverpuertorico.com/profile/casa-costera-isla-verde-beach-apartments-marriott-bonvoy/16757,Hotel,"Casa Costera, Isla Verde Beach, Apartments by Marriott Bonvoy","Feel at home, immerse yourself in the local lifestyle and experience the breathtaking view of the Atlantic Ocean or the urban oasis of Isla Verde, Puerto Rico at Casa Costera Apartments by Marriott Bonvoy. Located facing the beautiful turquoise sea that connects you to the rhythmic dance of the waves and the serene tones of the island's sunsets.",7 C. Gardenia,Carolina,Metro,986,USA,(787) 723-9999,http://www.casacosterapr.com,"https://www.google.com/maps/search/?api=1&query_place_id=https://www.google.com.pr/travel/hotels/entity/ChkI0-PW_4yu2o4YGg0vZy8xMXZzYnBqMTY3EAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CAAQ5JsGahcKEwjQocPbpP6EAxUAAAAAHQAAAAAQBA&ts=CAEaIAoCGgASGhIUCgcI6A8QBBgCEgcI6A8QBBgDGAEyAhAAKgkKBToDVVNEGgA&query=18.4449876000,-66.0163946000"
540,https://www.discoverpuertorico.com/profile/hilton-garden-inn-san-juan-condado/16761,Hotel,Hilton Garden Inn San Juan Condado,"Next to Playita del Condado Beach, our location boasts a prime position, just seven miles from Luis Muñoz Marín International Airport (SJU) and a short stroll away from numerous restaurants. Furthermore, we are conveniently located within a two-mile radius of both the convention center and the T-Mobile District. Our establishment offers a wide array of amenities, including several event spaces, a well-appointed gym, an array of children's activities, and a variety of dining options.",: 886 Ashford Avenue,San Juan,Metro,907,USA,(787) 723-2000,http://sanjuancondado.hgi.com,"https://www.google.com/maps/search/?api=1&query=18.4601444000,-66.0798005000"
541,https://www.discoverpuertorico.com/profile/casa-sol-rico-uno/16769,Hotel,Casa Sol Rico Uno,Experience Aguada's paradise up close at Casa Sol Rico.,"Carr. 115 km 19.1 Bo. Río Grande, Sector Estaquio González",Aguada,West,602,USA,(253) 802-3161,,"https://www.google.com/maps/search/?api=1&query=18.3801579000,-67.1887040000"
542,https://www.discoverpuertorico.com/profile/casa-sol-rico-dos/16771,Hotel,Casa Sol Rico Dos,"Casa Sol Rico Dos is a stunning oceanfront three bedroom house near Rincon. It’s located a mile off the 115 and is on one of the best surfing beaches on the Westside of the island. It even has its own private beach access! Take long walks on the beach in either direction. You may find sea glass, sea shells or seafood. There’s a couple great restaurants you can walk to and access thru the beach.",Carr. 115 km 19.1,Aguada,West,602,USA,(253) 802-3161,https://www.vrbo.com/1994723,"https://www.google.com/maps/search/?api=1&query=18.3681000000,-67.2302066000"
543,https://www.discoverpuertorico.com/profile/sunset-hill-guesthouse/16776,Hotel,Sunset Hill Guesthouse,This cozy house offers incredible panoramic views of the stunning sunsets in the surfer town of Rincón.,Carr. 411 km 5.5 Bo. Atalaya,Rincón,West,677,USA,(787) 717-8582,,"https://www.google.com/maps/search/?api=1&query=37.0902400000,-95.7128910000"
544,https://www.discoverpuertorico.com/profile/la-casa-azul-bb/16781,Hotel,La Casa Azul B&B,"La Casa Azul, located between Aguada and Rincón on Puerto Rico's west coast, offers four cozy rooms with private bathrooms, a private pool area, and a cocoa plantation for chocolate tours. Guests can enjoy the serene environment of their private forest, explore the nearby beaches, and partake in cultural tours while experiencing warm Puerto Rican hospitality.","Detrás del Centro de Espiritualidad, 411 Interior",Aguada,West,602,USA,(787) 224-8713,,"https://www.google.com/maps/search/?api=1&query=37.0902400000,-95.7128910000"
545,https://www.discoverpuertorico.com/profile/casa-felicia/16782,Hotel,Casa Felicia,"Enjoy a cozy interior, relax in the hot tub, and create unforgettable memories at this conveniently located property, which provides easy access to Aguada's coast, Aguadilla, Añasco, Rincon, and various nearby attractions.",Carr 417 km. 0.3 Bo Marias,Aguada,West,602,USA,(939) 475-9059,https://www.airbnb.com/rooms/856760177435498208?preview_for_ml=true&source_impression_id=p3_1705007552_ACWazge0gbYuF%2BPQ,"https://www.google.com/maps/search/?api=1&query=37.0902400000,-95.7128910000"
546,https://www.discoverpuertorico.com/profile/rio-paraiso/16783,Hotel,Río Paraíso,"Escape to the mountains of Aguada and unwind by the River Dreams at Rio Paraiso, located just 15 minutes from Rincón.",Bo. Cruces km 3 Sector Los Crespos,Aguada,West,602,USA,,,"https://www.google.com/maps/search/?api=1&query=37.0902400000,-95.7128910000"
547,https://www.discoverpuertorico.com/profile/fundo-don-tuto/16787,Hotel,Fundo Don Tuto,"Welcome to Fundo Don Tuto, offering listings Farm Suite San Pedrito https://www.airbnb.com/h/sanpedrito-fundodontuto-naranjito ) and Farm Suite Bienteveo (https://www.airbnb.com/h/bienteveo-fundodontuto-naranjito) are 2 short term Bed and Breakfast rental properties that are located in a 15-acre land in the mountains of Naranjito offering lots of walking trails, fruit trails, bird watching, access to a natural river and soon an apiary.","Carretera 164, Lomas Jaguas",Naranjito,Central Mountains,719,USA,(787) 602-0086,,"https://www.google.com/maps/search/?api=1&query_place_id=Fundo%20Don%20Tuto&query=37.0902400000,-95.7128910000"
549,https://www.discoverpuertorico.com/profile/hacienda-florecer/16790,Hotel,Hacienda Florecer,"Hacienda Florecer is a tranquil retreat that offers a luxurious villa crafted from two beautifully upcycled shipping containers, transformed into a modern industrial haven with breathtaking views of the lush mountains surrounding the town of Moca.",PR-434 Km 1.4,Moca,West,676,USA,(787) 214-8697,,"https://www.google.com/maps/search/?api=1&query=18.3889341000,-67.0743736000"
550,https://www.discoverpuertorico.com/profile/climbers-delight-puerto-rico/16791,Hotel,Climbers Delight Puerto Rico,"Disconnect from the city, break free from your routine, and immerse yourself in nature while savoring the magnificent mountain views of Ciales at Climbers Delight Puerto Rico, a private Casa de Campo that offers the perfect setting for your family vacation. Experience a majestic sunset, unwind by the incredible swimming pool, listen to the melodious songs of the coqui, and relish in a space meticulously designed to make you feel right at home.",Carr. 149 R633 H1 K2 Hato Viejo Bo. La Grama,Ciales,Central Mountains,638,USA,(787) 525-6543,https://bio.link/climbersdelight,"https://www.google.com/maps/search/?api=1&query=18.3400808000,-66.4689605000"
551,https://www.discoverpuertorico.com/profile/hacienda-mb/16808,Hotel,Hacienda M&B,"Located in the picturesque town of Vega Baja, Hacienda M&B is the perfect retreat for those seeking a vacation filled with peace and natural beauty in Puerto Rico. Hacienda M&B is located approximately 37 minutes (47 km) from the Luis Muñoz Marín International Airport in Carolina, making it an accessible destination for those traveling from abroad.",Carr 644 km 0.7 Bo Pugnado Afuera Sector la Linea,Vega Baja,North,693,USA,(215) 357-1845,https://www.haciendamb.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ98Ht1tkZA4wRVBQ8i7Q2K_sCH78+F4,%20Vega%20Baja%2000693,%20Puerto%20Rico&query=18.4291138000,-66.4140591000"
552,https://www.discoverpuertorico.com/profile/villa-mi-zahir/16809,Hotel,Villa Mi Zahir,"Enjoy the calming sounds of birds, coqui, and ocean waves at Villa Mi Zahir, a private oceanfront home in the municipality of Camuy.",Carretera 485 km 2.2 Ba. Membrillo,Camuy,North,627,USA,(787) 487-0379,,"https://www.google.com/maps/search/?api=1&query=18.4899018000,-66.8682830000"
554,https://www.discoverpuertorico.com/profile/hacienda-caguana/16814,Hotel,Hacienda Caguana,"Hacienda Caguana is a place where nature is truly cherished, focusing on a holistic agricultural experience.",7 Calle Ribas Dominicci,Utuado,Central Mountains,641,USA,(281) 813-0957,,"https://www.google.com/maps/search/?api=1&query=18.2894654000,-66.7312500000"
555,https://www.discoverpuertorico.com/profile/villa-dos-aguas/16815,Hotel,Villa Dos Aguas,Breathtaking beach views await you at Villa Dos Aguas.,33 Calle Padre Rexach,Arecibo,North,612,USA,(787) 439-5842,,"https://www.google.com/maps/search/?api=1&query=18.4730994000,-66.7331010000"
556,https://www.discoverpuertorico.com/profile/trocean-view/16816,Hotel,Trocean View,Trocean View is a cozy and romantic apartment with a spectacular ocean and golf course view in Río Grande.,Beacon Hill Terrace A303,Río Grande,East,745,USA,(787) 502-8110,,"https://www.google.com/maps/search/?api=1&query=18.3450502000,-65.8322841000"
557,https://www.discoverpuertorico.com/profile/sunny-moon-vacation/16819,Hotel,Sunny Moon Vacation,Sunny Moon Vacation is a beachfront property located on a private island near the town of Fajardo.,Condominio Isleta Marina,Fajardo,East,738,USA,(787) 396-4238,,"https://www.google.com/maps/search/?api=1&query=18.3252148000,-65.6539356000"
558,https://www.discoverpuertorico.com/profile/casa-mabrika/16853,Hotel,Casa Mabrika,"Welcome to Casa Mabrika, our cozy and charming place in Carolina, Puerto Rico! Nestled right in front of a serene lake, this two-bedroom, three-bed retreat offers the perfect blend of relaxation and adventure for your tropical getaway. Whether you're seeking relaxation or adventure, our place offers a comfortable and scenic home base for your Puerto Rican vacation. Book your stay now and experience the beauty of the island from the comfort of your lakeside retreat!","Villa Carolina, calle 520, 187-25",Carolina,Metro,985,USA,(787) 249-9701,,"https://www.google.com/maps/search/?api=1&query=18.4125795000,-65.9589300000"
560,https://www.discoverpuertorico.com/profile/guayacan-guesthouse/16860,Hotel,The Guayacan Guesthouse,"The Guayacán Guesthouse is an eco-friendly and sustainable building located on the oceanfront road of the Malecón in Esperanza within walking distance of restaurants, bars, stores, and the beach. Guayacán Guesthouse is Green Conscious, and we use solar panels for our electricity and for running the AC in the rooms. We also collect rainwater for our garden.",134 Calle Flamboyan,Vieques,Culebra & Vieques,765,USA,(787) 565-0713,https://www.airbnb.com/p/GuayacanGuesthouseVieques,"https://www.google.com/maps/search/?api=1&query=18.0956571000,-65.4739494000"
561,https://www.discoverpuertorico.com/profile/saltybox-rincon/16872,Hotel,SaltyBox Rincon,"Experience a unique ""container home"" stay that includes Puerto Rico's first container pool. This 2-bedroom accommodation is surrounded by a peaceful atmosphere, nature, and ocean views.",Carr 400 Int 1.3KM Interior Barrio Rio Grande,Rincón,West,677,USA,(787) 690-6006,,"https://www.google.com/maps/search/?api=1&query=18.3579921000,-67.2400964000"
562,https://www.discoverpuertorico.com/profile/happy-days-villas-itrip-vacations/16873,Hotel,Happy Days Villas - by iTrip Vacations,"The Happy Days Villas are located in Fajardo, Puerto Rico on the hill above The Conquistador Resort, overlooking both the Atlantic Ocean & Caribbean Sea. Three luxury Villas - each with stunning views, beautiful areas to relax, and private pools are available for vacation rentals. View the photos and full description for each Villa using the links below! Villa A - https://brnw.ch/21wGJEr Villa B - https://brnw.ch/21wGJEq",Calle B 181 URB La Roca,Fajardo,East,738,USA,(904) 900-0666,,"https://www.google.com/maps/search/?api=1&query=18.3252148000,-65.6539356000"
563,https://www.discoverpuertorico.com/profile/casa-sofia-avitare-luxury-rentals/16878,Hotel,Casa Sofía by Avitare Luxury Rentals,"Immerse yourself in unparalleled luxury and island life at Casa Sofia, a private sanctuary just a 5-minute drive from Aguadilla Airport and only minutes from the area’s most spectacular beaches and restaurants. As soon as you enter the gates, be swept away by the sound of the Atlantic Ocean and the captivating view of the horizon. Relax alongside the infinity pool and take in the breathtaking sunsets or explore the vibrant culture of Aguadilla and its bustling farmers market, tucked-away beach bars, and delicious local restaurants.","Solimar St, Lot A, Barrio Aguacate",Aguadilla,West,604,USA,7874480089,http://www.avitare.com,"https://www.google.com/maps/search/?api=1&query=18.5021734000,-67.1057205000"
565,https://www.discoverpuertorico.com/profile/enclave-escape-luxury-dorado-rental/16914,Hotel,Enclave Escape Luxury Dorado Rental,"Welcome to our luxurious short-term rental! Which includes a 4-bedroom house with a pool in the beautiful town of Dorado, Puerto Rico!",17 The Enclave,Dorado,North,646,USA,(787) 529-0630,,"https://www.google.com/maps/search/?api=1&query=18.4597149000,-66.2973529000"
566,https://www.discoverpuertorico.com/profile/modern-retreat-dorado-beach/16915,Hotel,Modern Retreat in Dorado Beach,"Modern Retreat in Dorado Beach is a breathtaking Vacation Home located inside the prestigious gates of Dorado Beach! Our bright villa is contemporarily furnished and fully air-conditioned. The Control4 system lets you manage the inside and outside sound system, lights, and shades so you have the perfect ambiance to enjoy your stay. Concierge-style 24/7 guest services are always ready to help and assist with extras such as personal chefs and tour and excursion planning for an additional fee.",156 Dorado Beach East,Dorado,North,646,USA,(787) 529-0630,,"https://www.google.com/maps/search/?api=1&query=18.4649893000,-66.2936914000"
567,https://www.discoverpuertorico.com/profile/selva-boutique-hotel/16926,Hotel,Selva Boutique Hotel,"Welcome to Selva Boutique Hotel, your authentic oceanfront experience in Fortuna Beach of Luquillo, Puerto Rico. Our adults-only oceanfront boutique hotel is an actual labor of love, developed from an old shabby hotel that we are transforming to offer a unique experience that combines sustainability, intentional design, and the beauty of the Yunque rainforest.","#6, Calle 1",Luquillo,East,773,USA,,,"https://www.google.com/maps/search/?api=1&query=18.3723008000,-65.7376111000"
569,https://www.discoverpuertorico.com/profile/priviledged-point/16933,Hotel,Priviledged Point,"Privileged Point is an accommodation in the western area, in Aguadilla, a short distance from Isabela, where you can enjoy beautiful beaches. At Privileged Point, you will experience the tranquility you deserve on vacation, along with the fun of our beautiful terrace with pool. Come to Selva Boutique Hotel, your authentic oceanfront experience in Fortuna Beach of Luquillo, Puerto Rico.",Jardines de Guerrero,Aguadilla,West,603,USA,,,"https://www.google.com/maps/search/?api=1&query=18.4692665000,-67.0689831000"
571,https://www.discoverpuertorico.com/profile/serene-house-bed-breakfast/16949,Hotel,The Serene House Bed & Breakfast,"The Serene House is a secluded property on 5 acres of land in the foothills of the El Yunque rainforest overlooking the sea. This oasis of serenity truly allows the enjoyment of what nature offers through the utilization of tropical, Mediterranean, and modern touches. Whether sitting by the pool or resting in a hammock, taking in the fantastic views, our desire is for our guests to feel at home while enjoying the property. Its proximity to numerous highly sought-after attractions is ideal for anyone who likes adventure and exploring the island.",Barrio Juan Martin Carr 984 Km 1.8,Luquillo,East,773,USA,(786) 600-5108,https://www.theserenehouse.com/,"https://www.google.com/maps/search/?api=1&query_place_id=https://www.google.com/maps/place/The+Serene+House/@18.3366559,-65.6956647,17z/data=!3m1!4b1!4m9!3m8!1s0x8c0499e641a0e729:0x20993febb2b43197!5m2!4m1!1i2!8m2!3d18.3366508!4d-65.6930844!16s%2Fg%2F11v5jlxk9s?entry=ttu&query=18.3503840000,-65.6866567000"
572,https://www.discoverpuertorico.com/profile/weekender-otium/16978,Hotel,The Weekender by Otium,"Experience a tropical paradise like no other at The Weekender by Otium. Our adults-only boutique hotel, nestled along the vibrant coastline of Ocean Park in San Juan, Puerto Rico offers a unique blend of luxury and personalized hospitality. Step into our oasis of tranquility, just a stone's throw away from the sun-kissed shores of Ocean Park Beach.",52 Cll Ismael Rivera,San Juan,Metro,911,USA,(787) 422-1988,https://stayotium.com/theweekender,"https://www.google.com/maps/search/?api=1&query=18.4518101000,-66.0540548000"
573,https://www.discoverpuertorico.com/profile/deer-cabin/16979,Hotel,Deer Cabin,Welcome to your perfect nature getaway! Discover every corner of our cabin: from the relaxing pool to the panoramic views. The cabin offers its guests the best comfort and adventure for their vacation. Cozy Double Room. Equipped kitchen. Hall. Interior bathroom. Swimming pool with waterfall and heated water. Fire pit. Terrace with BBQ. Rustic Outdoor Bathroom. Loft Nets & Hammocks. Air-conditioning. WE ARE PET FRIENDLY.,"Carr119 K.M 30.2 sector Sharon, barrio Hoyamala",San Sebastián,West,685,USA,,,"https://www.google.com/maps/search/?api=1&query=18.3529558000,-66.9571026000"
574,https://www.discoverpuertorico.com/profile/patio-elba-suites/16993,Hotel,Patio Elba Suites,A new hotel located in Santurce.,1657 Av. Manuel Fernández Juncos,San Juan,Metro,909,USA,(787) 425-4839,,"https://www.google.com/maps/search/?api=1&query=18.4425748000,-66.0655213000"
575,https://www.discoverpuertorico.com/profile/rosado-s-apartments-condominio-rosado-llc/16997,Hotel,"ROSADO S APARTMENTS / CONDOMINIO ROSADO, LLC",RENT APARTMENTS SHORT AND LONG TERM.,URB VILLAINTERAMERICANA CALLE 1 F11,San Germán,West,683,USA,(407) 416-3043,,"https://www.google.com/maps/search/?api=1&query=18.0784185000,-67.0393423000"
576,https://www.discoverpuertorico.com/profile/casa-aguada/17014,Hotel,Casa Aguada,"Welcome to West Puerto Rico! Enter into the enormous great room with 20-foot ceilings and 3,000 sq feet. We have 4 bedrooms, 3 baths, and can accommodate up to 12 people! Each bedroom has it's own air conditioning unit, and the property has backup generator & 1000 gallon cistern.",Carr. 411 km 2.0 barrio guayabo,Aguada,West,602,USA,407-349-3382,https://luxuryprrentals.com,"https://www.google.com/maps/search/?api=1&query_place_id=https://maps.app.goo.gl/femwh7D85dQaLnva8&query=18.3765920000,-67.2103034000"
577,https://www.discoverpuertorico.com/profile/chalet-romantico-arcadia/17072,Hotel,Chalet Romantico Arcadia,"It is a completely private, romantic, quiet and elegant cabin-style Chalet with a beautiful view of the Naranjito mountains, perfect for couples.",Carretera 152 km 18.4 Barrio Anones Sect. Manolin González,Naranjito,Central Mountains,719,USA,,,"https://www.google.com/maps/search/?api=1&query=18.2968654000,-66.2538170000"
578,https://www.discoverpuertorico.com/profile/alma-san-juan/17085,Hotel,Alma San Juan,"Step into the realm of ALMA, an adult-only hotel where we transcend boundaries and embrace the liberating art of free-spirited hospitality. Here, we invite you to embark on a sensory journey that defies conventions and ignites your imagination. Our promise is to awaken your senses, spark your curiosity, and cultivate a calming atmosphere where limitless possibilities await.",Calle San Francisco 405,San Juan,Metro,901,USA,(787) 476-9998,https://www.almasanjuan.com/,"https://www.google.com/maps/search/?api=1&query=18.4667275000,-66.1122578000"
579,https://www.discoverpuertorico.com/profile/somos-hotel/17106,Hotel,Somos Hotel,"Somos Hotel, in the heart of San Juan, Puerto Rico, is a unique cultural epicenter celebrating art and the city's vibrant spirit. Transformed from an office building by visionaries, it offers 26 beautifully curated units. Beyond exceptional hospitality, Somos deeply connects with the community, supporting local artisans and showcasing their craft. More than a hotel, Somos is a destination where art and culture intertwine, offering a truly unforgettable stay. Join us and create lasting memories in this amazing location.",1202 Avenida Ponce de León,San Juan,Metro,907,USA,(787) 506-3808,https://www.somoshotel.com/,"https://www.google.com/maps/search/?api=1&query=18.4507328000,-66.0748446000"
580,https://www.discoverpuertorico.com/profile/playa-en-campo/17131,Hotel,Playa En Campo,"Playa En Campo Studio in Aguadilla, PR. It is an Airbnb that is decorated with local artistry. We are a growing business with the intention of expanding into all the regions of Puerto Rico. And to host people from around the world with the intention of showing them the beauty and hospitality that this island has.",Carr 462 K1 H4 BZN 67611 Parcela 4 Sector Pupo Jimenez Bo. Caimital Alto,Aguadilla,West,605,USA,(201) 925-5949,,"https://www.google.com/maps/search/?api=1&query=18.4419844000,-67.1090143000"
581,https://www.discoverpuertorico.com/profile/casa-bajura-bed-breakfast/17149,Hotel,Casa Bajura Bed and Breakfast,"Casa Bajura Bed and Breakfast is a Puerto Rican company founded by a family committed to Puerto Rico's future, anchored in its culture and promoting the common good. We share the vision of a neighborhood, city, and region that is sustainable, vibrant, and culturally anchored in the objectives of the common good and collective well-being.",Calle Montes de Oca #7,Isabela,West,662,USA,(787) 629-0887,,"https://www.google.com/maps/search/?api=1&query=18.5133906000,-67.0873783000"
